"cycle_id","measure_time","measurement_row_n","prefix24_estimate_n","distinct_target_ip_estimate_n","structured_path_nonempty_row_n","reached_target_row_n","responded_hop_sum","star_hop_sum","target_hash_xor","target_hash_sum","measurement_hash_xor","measurement_hash_sum"
202411101728,"2024-11-10 09:28:49.000000",170523,42802,170740,170523,25385,1149288,264118,4116355708083253141,6145921186181748057,3445647679527545583,6526163358734612001
202411101828,"2024-11-10 10:28:49.000000",170444,42802,170112,170444,25539,1146683,268317,16828867036659588939,6015156941161715369,6185293489309125325,1893044573261739171
202411101928,"2024-11-10 11:28:49.000000",170577,42802,170468,170577,25361,1147627,268190,6861502861564268113,5765692023530119651,18424874461665159227,10275260480781147179
202411102028,"2024-11-10 12:28:49.000000",170555,42802,170692,170555,25283,1160257,264675,10780505161260591063,9287081289664936919,17642172238255378328,14488764900031890416
202411102128,"2024-11-10 13:28:49.000000",170576,42802,170792,170576,25033,1171126,258501,15335726512725650431,2827287666382631115,3432641537246369477,16363458004648543415
202411102228,"2024-11-10 14:28:49.000000",170630,42802,170549,170630,24910,1165771,259872,12970407644113842339,2929525651271081173,16140083261954110258,4481544164732035938
202411102328,"2024-11-10 15:28:49.000000",170630,42802,170832,170630,25110,1200631,263955,14657840727226538362,2927413084851175894,14518376419763539924,12628842029900395642
202411110028,"2024-11-10 16:28:50.000000",170735,42802,170655,170735,24863,1202013,260161,11040558667857617983,6825805405226872749,3343221550468064201,9410441575413210137
202411110128,"2024-11-10 17:28:49.000000",170694,42802,171212,170694,24812,1200407,261211,957556097812158928,13787442351209552484,5233676272905062332,644704502110583748
202411110228,"2024-11-10 18:28:49.000000",170665,42802,170398,170665,24867,1193869,264032,12111785923747810900,6639038368320017382,4299508478217307418,2564138547178744076
202411110328,"2024-11-10 19:28:49.000000",170632,42802,171893,170632,24932,1192996,267358,8249787582351756615,14345431020914720123,14697158557962003731,9311705542316567395
202411110428,"2024-11-10 20:28:49.000000",170696,42802,169729,170696,25056,1193954,265430,5857855386743232410,5105961804915944454,2833855933294095256,7754664687860404806
202411110528,"2024-11-10 21:28:49.000000",170631,42802,170828,170631,24230,1187447,267132,16158171854379867886,7458064904001518716,4966692660348370945,13077695108996184447
202411110628,"2024-11-10 22:28:49.000000",170583,42802,171437,170583,24246,1180372,265876,17373885376137675320,11349737989144009064,7686150402299119274,13554941806302525056
202411110728,"2024-11-10 23:28:49.000000",170559,42802,170321,170559,24345,1167400,265338,6440234270266308769,10932870861427390307,8845426228324792592,1584981700185518476
202411110828,"2024-11-11 00:28:49.000000",170595,42802,170490,170595,24416,1163640,265105,14168301123602282571,13146405643855732763,1646739381522365655,719420553375483039
202411110928,"2024-11-11 01:28:49.000000",170511,42802,171009,170511,24634,1174170,265888,1450036836012448592,13775791444902277266,14198565457732158341,10424617509793735829
202411111028,"2024-11-11 02:28:49.000000",170641,42802,169298,170641,24166,1162112,265393,5783451537063207084,9140473013880896070,13925768004803175974,11052447065810203488
202411111428,"2024-11-11 06:28:49.000000",170619,42802,170486,170619,25411,1173384,267256,3773071934732584225,17547645877192009947,2842715257396977392,4783251946658791342
202411111528,"2024-11-11 07:28:49.000000",170603,42802,170814,170603,25353,1180572,266098,18347021876035415696,14895341576996702122,17430966757518393469,17589993841905016203
202411111628,"2024-11-11 08:28:49.000000",170519,42802,170534,170519,25389,1168033,273342,14650683319971866874,2010875192130339970,1644177974544516282,7244940893386669178
202411111728,"2024-11-11 09:28:49.000000",170545,42802,169528,170545,25783,1165278,270716,9342060289515324636,17442713230423328732,4085346603445141120,12798883873985858524
202411111828,"2024-11-11 10:28:49.000000",170496,42802,170072,170496,25713,1163286,269594,10051090992685272224,18081155026106093574,14802688678464655706,11269564359426315604
202411111928,"2024-11-11 11:28:49.000000",170492,42802,170637,170492,25663,1165706,269809,17758882362135079001,5499134153797000305,9067699727706608168,13095540135524410246
202411112028,"2024-11-11 12:28:49.000000",170588,42802,170391,170588,25257,1180963,266424,7625717245874303102,10353988158190507722,10774667685109309066,13654548795769617898
202411112128,"2024-11-11 13:28:49.000000",170601,42802,170354,170601,25365,1191549,264391,8464155400601283386,4455641346497587456,16004970921708937523,11609419099456148131
202411112228,"2024-11-11 14:28:49.000000",170730,42802,171016,170730,25027,1197549,263561,11879230624509239370,1512415993542417832,4315184953937436117,6435974878176551037
202411112328,"2024-11-11 15:28:49.000000",170656,42802,170611,170656,25003,1191742,264159,10960225754796041239,6716508193639431851,2743996091573439486,7672754556503710020
202411120028,"2024-11-11 16:28:49.000000",170708,42802,171400,170708,24862,1191462,260504,8812828531078199306,8457440494341805162,17560560973849402287,9051033866531628563
202411120128,"2024-11-11 17:28:49.000000",170603,42802,170655,170603,25066,1187541,261940,17812142916022733365,3953418639989259775,15630036376975804496,16140213060498687886
202411120228,"2024-11-11 18:28:49.000000",170635,42802,169707,170635,25036,1194449,256623,6540956247097838281,15864736922799844837,271723109581261019,16645958183247488303
202411120328,"2024-11-11 19:28:49.000000",170643,42802,170178,170643,24995,1188632,261187,18198132364296410348,3725413865997569986,10079258122408997627,796708731847524407
202411120428,"2024-11-11 20:28:49.000000",170638,42802,170740,170638,24983,1186665,262896,14995374967268298068,12291871213454796748,7528170840871169933,5324685105199582649
202411120528,"2024-11-11 21:28:49.000000",170625,42802,170935,170625,25127,1181599,264720,2307382134052663313,16739453744767701427,16137534120066931062,2305027078487422856
202411120628,"2024-11-11 22:28:49.000000",170580,42802,170711,170580,25261,1179624,265469,12058868618984111535,8450167409560291841,6839019014906441480,8235083369854604826
202411120728,"2024-11-11 23:28:49.000000",170596,42802,170208,170596,25339,1170183,266309,7736919563590188854,14698150306417936384,1692226321375373604,17191817925122276398
202411120828,"2024-11-12 00:28:49.000000",170674,42802,171083,170674,25371,1168632,266523,9165306419041501351,13818341771450302427,5287517743533699737,752843819508133381
202411120928,"2024-11-12 01:28:49.000000",170703,42802,170806,170703,25356,1172669,266993,53589926473334955,15653443162162461943,18438475115229908564,12409478600176212734
202411121028,"2024-11-12 02:28:49.000000",170646,42802,170689,170646,25398,1162849,274410,9622779835417702001,8570584576229100875,15931664327479017352,2585864952651837700
202411121128,"2024-11-12 03:28:49.000000",170627,42802,170068,170627,25519,1171175,268839,4320169309525897672,5919300962417057032,4047474622966724474,6315499470145950732
202411121228,"2024-11-12 04:28:49.000000",170700,42802,170729,170700,25350,1168123,261737,17732200177678566475,14499425186809801157,14897134942896736872,6510758139514454346
202411121328,"2024-11-12 05:28:49.000000",170616,42802,170442,170616,25407,1162649,264079,18344181224737385295,8689116885318265639,11197974376380270306,5472405696385849256
202411121428,"2024-11-12 06:28:49.000000",170559,42802,169908,170559,25539,1160009,265286,4774570124222248973,12670807725304084917,14680287095308936568,16942198202476369444
202411121528,"2024-11-12 07:28:49.000000",170627,42802,170442,170627,25619,1165882,263855,249743076010380864,18096114447039360124,9427933364755114537,3273979560451144643
202411121628,"2024-11-12 08:28:49.000000",170598,42802,170619,170598,25624,1160490,262315,73940260580686135,7538328374498600757,11915749132674752360,12656944604574342752
202411121728,"2024-11-12 09:28:49.000000",170511,42802,170637,170511,25761,1164470,263370,15799688361591428240,2152488997037563310,2751418439384171595,17822387755725382995
202411121828,"2024-11-12 10:28:49.000000",170565,42802,170766,170565,25660,1162786,268050,4347367604793524688,2868590568653605180,6114069786312747092,10915262273424257902
202411121928,"2024-11-12 11:28:49.000000",170500,42802,170277,170500,25525,1159304,263340,3159686540170258,16037487543706024212,83003682586009425,14508665733700538305
202411122028,"2024-11-12 12:28:49.000000",170569,42802,170083,170569,25320,1166405,269591,17058734929487049183,1952621693788923377,16236500417906799302,10479847523712774094
202411122128,"2024-11-12 13:28:49.000000",170546,42802,170340,170546,25368,1178225,267369,15051891305763986387,15486670259053995063,2021467973385926017,10460539407990109687
202411122228,"2024-11-12 14:28:49.000000",170700,42802,170431,170700,25157,1187560,262902,8417814135755705629,14937895796687514035,11003975342342387601,13981442634755437379
202411122328,"2024-11-12 15:28:49.000000",170697,42802,170950,170697,25013,1188544,264463,17510562494173685418,9705798830971759880,4248094466726617765,6183231962972146621
202411130028,"2024-11-12 16:28:49.000000",170663,42802,169995,170663,25294,1192305,262850,207637496113037318,17477586875195124160,7343261085476565923,5275885015880072837
202411130128,"2024-11-12 17:28:49.000000",170664,42802,170277,170664,24922,1183817,269262,11338978866750225413,10382735882748186975,5468502098654448448,4644437540410196578
202411130228,"2024-11-12 18:28:49.000000",170674,42802,171171,170674,25454,1197587,272916,681643700485428447,14017432019074460825,15773701298969222214,3972656522912059022
202411130328,"2024-11-12 19:28:49.000000",170769,42802,171238,170769,25200,1184551,268378,3727150737279972111,14853647839627417557,15164931859616799432,10695333128857290958
202411130428,"2024-11-12 20:28:49.000000",170868,42802,171337,170868,25143,1160694,293232,9315600789125722351,15861532052436941345,3834911292082942310,12391927261917303796
202411130528,"2024-11-12 21:28:49.000000",170632,42802,169933,170632,25271,1181570,271543,1410675108957748322,13412155382229293334,6251342929763560830,8004653956431114518
202411130628,"2024-11-12 22:28:49.000000",170662,42802,170058,170662,25373,1173812,280174,10863473504667308415,11209600580596306459,3728733286975092673,12576862930654273373
202411130728,"2024-11-12 23:28:49.000000",170677,42802,171064,170677,25402,1193765,288260,15654029093180699911,11980621925366839945,5506311944635908849,1536516003363756247
202411130828,"2024-11-13 00:28:49.000000",170597,42802,170700,170597,25514,1172514,268185,4883530370464706738,12578841916720616746,10225592285315808641,3513552163286880115
202411130928,"2024-11-13 01:28:49.000000",170795,42802,170869,170795,25254,1148373,277380,13055676379796631197,5311925271210902941,3200811753179106370,12597724539368930042
202411131028,"2024-11-13 02:28:49.000000",170610,42802,170615,170610,25426,1164431,269616,854338447780664865,7286665057688206147,11211287604426550754,17022016916036835784
202411131128,"2024-11-13 03:28:49.000000",170630,42802,170898,170630,25528,1169559,265490,3253126916306250046,18417185069346304418,8658955290290179132,4675953499423884026
202411131228,"2024-11-13 04:28:49.000000",170826,42802,170714,170826,25319,1155410,282289,6161645576828337638,11599734007212534444,13870925399008710196,12239934731284454212
202411131328,"2024-11-13 05:28:49.000000",170662,42802,170270,170662,25525,1174116,262582,3925720128083009032,2308954336215714396,7498761005791808081,9055954182342939073
202411131428,"2024-11-13 06:28:49.000000",170635,42802,170961,170635,25293,1165241,261857,15385357121239786200,1899329037159991124,9065091347261708626,8700433715172051408
202411131528,"2024-11-13 07:28:49.000000",170586,42802,170582,170586,25516,1150295,268615,4902452670854794703,399859358543102285,13767445333083183674,17032640372177375512
202411131628,"2024-11-13 08:28:49.000000",170532,42802,171060,170532,25542,1141359,271685,7341880430081743430,10645994786878722882,16319815389841008353,3307432340282109099
202411131728,"2024-11-13 09:28:49.000000",170679,42802,171013,170679,25698,1151202,273467,1568762986739417789,4591588288010745205,6464915441986210127,5384191682948619529
202411131828,"2024-11-13 10:28:49.000000",170489,42802,170230,170489,25513,1142262,268015,17662999475599127420,18314175600167097538,12426329290568797533,16103992765809994945
202411131928,"2024-11-13 11:28:49.000000",170624,42802,170442,170624,25514,1164441,266271,18111525393016414059,14988221631764229915,2856741422335433727,14717675128696309193
202411132028,"2024-11-13 12:28:49.000000",170649,42802,170924,170649,25295,1177110,263707,16108951534738088888,3217347543361196440,6810281528795572991,6362896999975420807
202411132128,"2024-11-13 13:28:49.000000",170631,42802,170292,170631,25344,1188481,266338,13283580405103797848,4094328247484226710,12042927744370212172,12450681444800907060
202411132228,"2024-11-13 14:28:49.000000",170610,42802,170131,170610,24964,1183237,267268,8492343994914570667,3046809448265697029,5462001788206495701,16617387844083481941
202411132328,"2024-11-13 15:28:49.000000",170542,42802,169904,170542,25087,1176755,272589,15718251040771657634,5799108027597509286,14913637667779867858,365302102951785232
202411140028,"2024-11-13 16:28:49.000000",170512,42802,170127,170512,24886,1181687,267405,9855175065939095972,9722515033326723806,14950073050528271842,5161419144269661660
202411140128,"2024-11-13 17:28:49.000000",170690,42802,171064,170690,24926,1181751,264080,9575351552431606828,15793376250403767994,18361133333446669044,613176777513263606
202411140228,"2024-11-13 18:28:49.000000",170592,42802,170692,170592,24828,1179175,265927,11345109744668403229,8100598280482508353,659834026725240653,13445357761861193309
202411140328,"2024-11-13 19:28:49.000000",170643,42802,170171,170643,24815,1182482,262188,8342939750452097500,11451819661001605462,14323118823971387799,5499134546589761897
202411140428,"2024-11-13 20:28:49.000000",170585,42802,170384,170585,24926,1178718,265358,458578474345797050,13416614824279379916,2528959341459395042,5848103795437785652
202411140528,"2024-11-13 21:28:49.000000",170644,42802,170457,170644,25091,1178921,265469,3712521969511305451,6861496372367804623,4812044417958219146,4110002031610356418
202411140628,"2024-11-13 22:28:49.000000",170549,42802,169666,170549,25189,1181156,266854,9100985208584028500,2733272341813140690,2171115200163043224,8121142789111536816
202411140728,"2024-11-13 23:28:49.000000",170611,42802,170105,170611,25173,1159880,267418,7206306725579404887,9344926185879711311,14832325253125662565,10538990676425218181
202411140828,"2024-11-14 00:28:49.000000",170600,42802,170902,170600,25055,1158557,270364,6728741602919562755,12421574891192441079,13025072098581455224,14867815606587346318
202411140928,"2024-11-14 01:28:49.000000",170688,42802,171001,170688,25207,1157642,274183,2788156400311170895,6553518748964384625,16033684342581750132,14639220072880359338
202411141028,"2024-11-14 02:28:49.000000",170669,42802,170887,170669,25304,1173039,265037,8017430481202434092,15822693343100440478,7368252320072807121,1629584961149059975
202411141128,"2024-11-14 03:28:49.000000",170670,42802,170652,170670,25100,1171993,265302,5341563509607312664,6050471112024379820,17801302447804376363,10270083032565213485
202411141228,"2024-11-14 04:28:49.000000",170629,42802,170076,170629,25262,1159386,268438,5991180462552831968,15280855110144216,1692465103433613308,17381169388978465470
202411141328,"2024-11-14 05:28:49.000000",170599,42802,170468,170599,25227,1155811,271368,8633095560956815669,1668692420025409949,11464922289316404942,14244075523091034732
202411141428,"2024-11-14 06:28:49.000000",170544,42802,171485,170544,25068,1154854,273817,17134115611499486407,1393257696786779653,9277668464834626972,12026560680287055238
202411141528,"2024-11-14 07:28:49.000000",170581,42802,170836,170581,25331,1152014,275296,3010074790271554155,15015264562046717549,14754755974790530107,12851279050782629817
202411141628,"2024-11-14 08:28:49.000000",170566,42802,170806,170566,25327,1154111,272205,7335858157317843920,1355339910508025552,13017087918007006680,2970613144803373316
202411141728,"2024-11-14 09:28:49.000000",170483,42802,170450,170483,25324,1148718,276126,5531791088281035635,9818827406968677297,4299540288199571947,7370621072455433491
202411141828,"2024-11-14 10:28:49.000000",170502,42802,170788,170502,25497,1148313,277546,14554541581297363116,1390323557425662920,13998536321797033693,7108331158407401057
202411141928,"2024-11-14 11:28:49.000000",170576,42802,171108,170576,25316,1149222,270985,17183208561774418142,10654865571216040730,6655000749969768434,12521334039507778624
202411142028,"2024-11-14 12:28:49.000000",170563,42802,171323,170563,25290,1169296,271536,15768975329050097562,16103102980117675394,18064447384042143800,8081767708600007974
202411142128,"2024-11-14 13:28:49.000000",170584,42802,170153,170584,25118,1179737,266742,3350630605658275970,494856673014813754,17455417481504543513,13815169278495522635
202411142228,"2024-11-14 14:28:49.000000",170589,42802,169834,170589,24973,1177858,265391,17786735958933636146,3713291315260306454,12457363370920976873,32444655128544707
202411142328,"2024-11-14 15:28:49.000000",170624,42802,169714,170624,24797,1189744,261518,2264968283400151232,15981461036911867872,2443179309910460604,3135911544213930646
202411150028,"2024-11-14 16:28:49.000000",170683,42802,170501,170683,24864,1181405,265425,4335424679891540692,1045014597905011014,10655818134080928966,12079148716567112424
202411150128,"2024-11-14 17:28:49.000000",170602,42802,171422,170602,24711,1181875,264271,10904335626360757097,4160501752886380743,398859031463405368,14001272173883026654
202411150228,"2024-11-14 18:28:49.000000",170639,42802,170692,170639,24807,1185716,262725,11931911906512478865,11095453892604165451,17027600677657555609,15675230683525206275
202411150328,"2024-11-14 19:28:49.000000",170637,42802,170604,170637,24822,1177447,269990,2407455004582731746,7417440187611317462,4060649080686933487,14037460260736989961
202411150428,"2024-11-14 20:28:49.000000",170582,42802,169813,170582,24950,1179301,267098,17293999386843888580,972036323444858702,6303855410073476081,4107956910772856269
202411150528,"2024-11-14 21:28:49.000000",170569,42802,169692,170569,24945,1178688,266959,12894786924325376659,14736004032030477945,3074171888873752999,17350034178072965333
202411150628,"2024-11-14 22:28:49.000000",170538,42801,170200,170538,24968,1165913,272355,13540802040958975220,5548048405916116464,2325534622113232829,4560149687173019611
202411150728,"2024-11-14 23:28:49.000000",170587,42802,170076,170587,25069,1159811,272355,691974457366053447,9762609239627938939,859812338519578728,1601001364132717818
202411150828,"2024-11-15 00:28:49.000000",170653,42802,170703,170653,24930,1157666,271793,7123094082895523610,5893499585309511542,4533376689361931913,4699187279156299097
202411150928,"2024-11-15 01:28:49.000000",170677,42802,170512,170677,25254,1156735,276607,1867857515475840378,2875833071609701478,2877027282218023300,16543692991383109468
202411151028,"2024-11-15 02:28:49.000000",170615,42802,170417,170615,25131,1148669,278167,8277473020366002011,7164108694534952815,729810806354035592,6507440944231587718
202411151528,"2024-11-15 07:28:49.000000",170525,42802,170817,170525,25563,1155829,269044,14369565132839822797,9290904484023166099,17448576944334849719,16617300018154341489
202411151628,"2024-11-15 08:28:49.000000",170621,42802,170321,170621,25317,1152636,265446,16624919417787890562,15040566245110560274,4421854522845499580,2151179483561713676
202411151928,"2024-11-15 11:28:49.000000",170445,42802,169856,170445,25327,1155979,274559,14506296306408088925,5508604615176031363,9737851897947564023,4247422154488865723
202411152028,"2024-11-15 12:28:49.000000",170532,42802,171072,170532,25123,1164121,271134,744844068373038799,1285541993853091353,11353598476018505240,11363287957416569662
202411152128,"2024-11-15 13:28:49.000000",170550,42802,171360,170550,25100,1171572,266010,8386158626919670011,6483625281734424285,9435060351414154624,10780994376208767432
202411152228,"2024-11-15 14:28:49.000000",170531,42802,170164,170531,24899,1181504,261872,9685248716827224021,15584195323905291397,3307937306236117936,7465686802702344954
202411152328,"2024-11-15 15:28:49.000000",170626,42802,170468,170626,24899,1179222,266237,12321643573646659364,1631646876957779618,169529620815974225,8954638751902780783
202411160028,"2024-11-15 16:28:49.000000",170652,42802,170751,170652,24661,1182937,263368,8761576041239153292,2616471027409218938,9226563077440668165,13616406382788463279
202411160128,"2024-11-15 17:28:49.000000",170653,42802,170406,170653,24699,1184305,261623,2220891465749165905,5874500720074640643,421820773229416910,5502269765978576740
202411160228,"2024-11-15 18:28:49.000000",170566,42802,170274,170566,24682,1184163,262822,12648945267870269268,6652873070556017136,1940133176073978030,12319982201129986546
202411160328,"2024-11-15 19:28:49.000000",170648,42802,170736,170648,24853,1181903,263713,10324115862307513676,15599232537241963978,7594461170770606259,5786348219741663515
202411160428,"2024-11-15 20:28:49.000000",170631,42802,170884,170631,24675,1179390,264465,573940556983060283,3216372931967898901,15299015827162086257,11902810352833133049
202411160528,"2024-11-15 21:28:49.000000",170564,42802,170266,170564,24932,1180772,266680,3165483715784966909,1804306887227719627,17951679141593284636,319854940464327366
202411160628,"2024-11-15 22:28:49.000000",170498,42802,169856,170498,24948,1174402,269627,13904806789867758173,1537276324296121351,17634245001688458341,4929803864027485593
202411160728,"2024-11-15 23:28:49.000000",170463,42802,170828,170463,24980,1166548,270789,17967373631393622369,18191245694049086487,4526086302419903764,5715453146788051536
202411160828,"2024-11-16 00:28:49.000000",170547,42802,170586,170547,25093,1163378,267908,4370089399612220972,7284669683706731636,18372301410681571931,11005032776982572007
202411160928,"2024-11-16 01:28:49.000000",170520,42802,169875,170520,25237,1153854,268954,8455541422863211443,1002765761438468251,9290865206160164532,11748955202132780530
202411161028,"2024-11-16 02:28:49.000000",170576,42802,169871,170576,25423,1164517,269873,8877759284207800059,12237589602702598409,14109472607515470975,13412555602487261117
202411161128,"2024-11-16 03:28:49.000000",170557,42802,169999,170557,24972,1165395,269716,10424817208824319465,741902745140490933,7378122352940008911,9849598394030050947
202411161228,"2024-11-16 04:28:49.000000",170597,42802,170593,170597,25155,1165487,269328,10935453809243306374,3206344125664228244,10208633137736104598,3857562291003416548
202411161328,"2024-11-16 05:28:49.000000",170529,42802,171271,170529,25156,1162851,264693,1518031401845366621,11698623074014341199,17517174875165831500,15211527165591451272
202411161428,"2024-11-16 06:28:49.000000",170523,42802,170281,170523,25225,1163162,264972,4268836878831549885,4677230390426025783,4697676191957757154,7039097036483623038
202411161528,"2024-11-16 07:28:49.000000",170505,42802,170943,170505,25096,1150876,271483,13777619503010523926,18111833307606534102,13180530188629032745,14503225601587369791
202411161628,"2024-11-16 08:28:49.000000",170588,42802,169948,170588,25433,1150579,267507,1429210815716603640,15333355713761244330,4057122415605428133,14279104389433963451
202411161728,"2024-11-16 09:28:49.000000",170519,42802,170873,170519,25199,1141885,270735,14436828016340335401,15944760560640454039,3077181989620149269,8867205152957271185
202411161828,"2024-11-16 10:28:49.000000",170520,42802,169750,170520,25241,1150585,274206,4430951522152106030,18201703326047759702,7365622965982492360,11438228179493727964
202411161928,"2024-11-16 11:28:49.000000",170451,42802,170076,170451,25225,1158651,266563,10474905995304156380,11561382777613025324,5343167192556636424,9350984408176008444
202411162028,"2024-11-16 12:28:49.000000",170523,42802,170575,170523,25318,1165487,270501,9723380269160364073,15077526815791626013,12163127854672384981,6873560312729599035
202411162128,"2024-11-16 13:28:49.000000",170610,42802,170703,170610,25157,1174944,264300,9230338797204078399,2439417020890883809,3231749385888953683,16965086657648558919
202411162228,"2024-11-16 14:28:49.000000",170586,42802,170160,170586,25031,1179750,267413,58495865729128172,10636711413670691088,4176821278571433137,4006125958201274829
202411162328,"2024-11-16 15:28:49.000000",170593,42802,169988,170593,24919,1182317,262602,2542121498709780041,9915044951414142931,4480867480099508835,6262168792708374099
202411170028,"2024-11-16 16:28:49.000000",170636,42802,171348,170636,24772,1185950,263746,6837392812342207143,13317333359646749607,942697717334622290,16577230933971520584
202411170128,"2024-11-16 17:28:49.000000",170683,42802,170501,170683,24848,1190613,260179,10626294739278975173,8020160651281866851,6177887535407934130,16849473552324914596
202411170228,"2024-11-16 18:28:49.000000",170661,42802,170384,170661,24918,1184839,263114,12339726497510467446,17451462437569688742,11539333751711906314,11490175200113350116
202411170328,"2024-11-16 19:28:49.000000",170691,42802,171101,170691,24836,1185097,260899,17175254982101007376,2923912519496241508,8615448757927537216,1147701142361955264
202411170428,"2024-11-16 20:28:49.000000",170709,42802,171016,170709,24875,1186267,259557,6734043090465792448,14172488512255026980,5479014636200238709,4219341722817390753
202411170528,"2024-11-16 21:28:49.000000",170681,42802,171393,170681,23346,1199123,254146,10508196085133216469,3929986391442214145,10245251711360419106,11623845402727485630
202411170628,"2024-11-16 22:28:49.000000",170676,42802,170138,170676,22964,1185409,251669,13434252561077780122,3527793108425210814,1848772322155522099,10897054125317726117
202411170728,"2024-11-16 23:28:49.000000",170711,42802,171212,170711,22948,1187495,251921,12800352016647027456,13699349071027651532,15032511243906327852,314101349548451466
202411170828,"2024-11-17 00:28:49.000000",170756,42802,170321,170756,23883,1200797,274458,5988270176953212121,3385526227584223365,701363489180983080,6597658496590637804
202411170928,"2024-11-17 01:28:49.000000",170548,42802,170461,170548,24295,1169962,261006,14355976841435489095,7696820375284239451,7103706337879734646,13195874336205760756
202411171028,"2024-11-17 02:28:49.000000",170548,42802,170659,170548,24594,1172528,259168,2665484765938488700,4382305183531539432,9380856194431648123,7047999263107680787
202411171128,"2024-11-17 03:28:49.000000",170502,42802,170516,170502,24611,1163126,261475,689169113633874274,2967816190226457222,13472274521831742509,2841088855478897897
202411171228,"2024-11-17 04:28:49.000000",170540,42802,170296,170540,24270,1174595,254267,16352427916347971966,11895430855691506886,2051078054980331198,121965349996752078
202411171328,"2024-11-17 05:28:49.000000",170550,42802,171245,170550,24698,1169768,258516,1689976662483284894,5134129287237346432,11400807317873042708,1211716858472361034
202411171428,"2024-11-17 06:28:49.000000",170584,42802,170784,170584,24546,1173931,256021,18420315510637849693,4736090884355178211,14851193694571515634,8424267033182149386
202411171528,"2024-11-17 07:28:49.000000",170521,42802,170828,170521,24416,1168252,255630,16355216061474206561,7890205494034300515,10073939406684594970,15271964789097968440
202411171628,"2024-11-17 08:28:49.000000",170628,42802,169853,170628,24377,1166193,252209,5938636255212042643,16020660370425247831,1914237973732412743,5549967469806978315
202411171728,"2024-11-17 09:28:49.000000",170548,42802,170652,170548,24723,1165123,256183,15808261595995151893,9123379048458363631,17907603288081910377,17418205467430705637
202411171828,"2024-11-17 10:28:49.000000",170444,42802,170494,170444,24613,1159072,261096,9332641822480327345,4490744107608627933,14679863693861115205,13086730758427482967
202411171928,"2024-11-17 11:28:49.000000",170555,42802,170450,170555,24629,1167783,258305,8060826747716570520,13193329899689972976,2088887722362063775,3027981543052073995
202411172028,"2024-11-17 12:28:49.000000",170621,42802,170149,170621,24275,1179334,256524,13500801702244027970,11414438604320562760,2476551627243417420,13615206986455789850
202411172128,"2024-11-17 13:28:49.000000",170645,42802,170677,170645,24119,1183161,256978,12087909821721572147,13665825082786950579,3195629647527703831,5705533637245559375
202411172228,"2024-11-17 14:28:49.000000",170669,42802,170943,170669,24274,1185612,258550,8140347325547247150,17884981952167441776,3554741010242961295,12531696188476743031
202411172328,"2024-11-17 15:28:49.000000",170680,42802,170865,170680,24103,1189504,251916,3639635084002427062,3310678631586737934,7162025715569963847,210007726532249899
202411180028,"2024-11-17 16:28:49.000000",170634,42802,170965,170634,24028,1188599,256713,13014851141632796081,5474614529880975305,5827568867489932093,15381772558808350953
202411180128,"2024-11-17 17:28:49.000000",170712,42802,170659,170712,24088,1201191,257951,2647855204847732876,5876809642247431590,13300619001662843992,7768375418383809952
202411180228,"2024-11-17 18:28:49.000000",170550,42802,170281,170550,24169,1182749,262121,14231276398613117129,2754839358001918181,9482393461776202509,383329105483640389
202411180328,"2024-11-17 19:28:49.000000",170702,42802,171090,170702,24211,1192392,256803,4061921874697353789,17305016761300389495,3305535698442834171,7358600103182141151
202411180428,"2024-11-17 20:28:49.000000",170738,42802,171330,170738,21284,1195314,241667,437929904895104937,4073879928998677535,2981192084734468471,4264826456504337177
202411180528,"2024-11-17 21:28:49.000000",170814,42802,170597,170814,21717,1215958,264391,9784404276828356701,11919923939436636993,4690893757940930083,12603726595871914871
202411180628,"2024-11-17 22:28:49.000000",170697,42802,170998,170697,22000,1183841,249906,4402566012155048342,10544326985607582290,8942330458036848449,12113052661324857323
202411180728,"2024-11-17 23:28:49.000000",170629,42802,170417,170629,22433,1175089,250565,17057262287194136672,3668963163279198006,264811365980047715,10570063280884175773
202411180828,"2024-11-18 00:28:49.000000",170638,42802,170534,170638,22166,1165130,252263,12742882396889643654,3042337709086729200,1809236082934618772,10951379571461209832
202411180928,"2024-11-18 01:28:49.000000",170732,42801,171001,170732,22463,1171290,252991,3405899494503687164,793741334361537350,7324398605609803885,11577865250883508081
202411181028,"2024-11-18 02:28:49.000000",170731,42802,170821,170731,22456,1170897,248829,7261364875364948659,1871624419099851265,1386740482749749548,7262182574194136754
202411181128,"2024-11-18 03:28:49.000000",170691,42802,171053,170691,22405,1161439,256650,9750922749720931325,4536280262359180513,14766523668687927435,15941061591149742627
202411181228,"2024-11-18 04:28:49.000000",170657,42802,170950,170657,22712,1163947,255630,2688414785856065997,7335344369498115669,9271217222505879306,10850586696012513732
202411181328,"2024-11-18 05:28:49.000000",170751,42802,170230,170751,22896,1169948,258223,14328373938014120938,15154034659126068412,14517088691653867397,7470486306028781013
202411181428,"2024-11-18 06:28:49.000000",170740,42802,169904,170740,22490,1155954,255028,7136559294864844576,4953933326704860122,5224111869918117096,15762690508212504610
202411181528,"2024-11-18 07:28:49.000000",170675,42802,171186,170675,22696,1153144,257154,11144636878076783562,4561100812510275440,17597385081948428335,6514971635984041449
202411181628,"2024-11-18 08:28:49.000000",170549,42802,170954,170549,22539,1151932,258287,10357588359667974574,7293666318380702376,12912899969851118726,7132176203525223464
